,url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership,condition,rent,heating,advertiser type,elevator,outdoor area,building type,building material,location,latitude,longitude
1930,https://www.otodom.pl/pl/oferta/ok-dlugiej-studio-lub-2-pokoje-30m2-iii-p-ID4pJ1x,"ok. Długiej, STUDIO lub 2 pokoje, 30m2, III p.","Stare Miasto, Stare Miasto, Kraków, małopolskie",540000.0,30.0,18000.0,3,3,1,2023.0,False,pierwotny,pełna własność,do wykończenia,250.0,elektryczne,biuro nieruchomości,False,None,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1931,https://www.otodom.pl/pl/oferta/kawalerka-na-starym-miescie-ID4pv45,Kawalerka na Starym Mieście,"Stare Miasto, Stare Miasto, Kraków, małopolskie",550000.0,25.0,22000.0,2,2,1,2013.0,False,wtórny,pełna własność,do zamieszkania,500.0,brak informacji,biuro nieruchomości,False,None,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1932,https://www.otodom.pl/pl/oferta/strych-centrum-miasta-ID4j1xE,"strych, centrum miasta","Stare Miasto, Stare Miasto, Kraków, małopolskie",550000.0,100.0,5500.0,3,3,3,2013.0,False,wtórny,pełna własność,do remontu,541.1313434298921,gazowe,biuro nieruchomości,False,None,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1933,https://www.otodom.pl/pl/oferta/2-pokojowe-z-ogrodkiem-ID4mEJy,2-pokojowe z ogródkiem,"Stare Miasto, Stare Miasto, Kraków, małopolskie",564481.0,41.78,13511.0,0,9,2,2022.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,True,ogródek,brak informacji,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1934,https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-w-centrum-krakowa-ID4phfz,Gotowiec inwestycyjny w centrum Krakowa,"Stare Miasto, Stare Miasto, Kraków, małopolskie",578000.0,20.12,28728.0,0,4,1,2013.0,False,wtórny,pełna własność,do zamieszkania,200.0,miejskie,biuro nieruchomości,False,None,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1935,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-34m2-wraz-z-ogrodem-40m2-ID4qaB4,Sprzedam mieszkanie 34m2 wraz z ogrodem 40m2!,"Stare Miasto, Stare Miasto, Kraków, małopolskie",580000.0,34.0,17059.0,0,3,2,2021.0,True,wtórny,pełna własność,do zamieszkania,350.0,miejskie,biuro nieruchomości,True,None,brak informacji,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1936,https://www.otodom.pl/pl/oferta/kawalerka-kazimierz-tuz-obok-bulwary-wislany-ID4ptea,Kawalerka Kazimierz tuż obok Bulwary Wiślany,"Stare Miasto, Stare Miasto, Kraków, małopolskie",595000.0,23.0,25870.0,1,3,1,1950.0,False,wtórny,pełna własność,do zamieszkania,490.0,kotłownia,biuro nieruchomości,False,balkon,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1937,https://www.otodom.pl/pl/oferta/stare-miasto-20m2-studio-ii-pietro-ID4p7Cl,"Stare Miasto, 20m2, STUDIO, II piętro","Stare Miasto, Stare Miasto, Kraków, małopolskie",599000.0,20.0,29950.0,2,3,1,1986.0,False,wtórny,pełna własność,do zamieszkania,220.0,miejskie,biuro nieruchomości,False,None,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1938,https://www.otodom.pl/pl/oferta/gotowe-dwa-niezalezne-mieszkania-garaz-centrum-ID4p9HK,Gotowe dwa niezależne mieszkania +Garaż/Centrum,"Stare Miasto, Stare Miasto, Kraków, małopolskie",602600.0,46.0,13100.0,-1,4,2,2013.0,True,wtórny,pełna własność,do zamieszkania,150.0,miejskie,biuro nieruchomości,False,None,kamienica,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1939,https://www.otodom.pl/pl/oferta/mieszkanie-na-starym-miescie-w-centrum-krakowa-ID4mEYx,Mieszkanie na Starym Mieście w centrum Krakowa,"Stare Miasto, Stare Miasto, Kraków, małopolskie",678000.0,34.0,19941.0,0,2,2,2013.0,True,wtórny,pełna własność,brak informacji,541.1313434298921,gazowe,biuro nieruchomości,False,None,kamienica,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1940,https://www.otodom.pl/pl/oferta/stare-miasto-kamienica-33m2-1pok-balkon-ID4prqy,Stare Miasto | Kamienica | 33m2 | 1pok | Balkon,"Stare Miasto, Stare Miasto, Kraków, małopolskie",680000.0,33.0,20606.0,0,3,1,2013.0,False,wtórny,pełna własność,do zamieszkania,150.0,elektryczne,biuro nieruchomości,False,balkon,kamienica,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1941,https://www.otodom.pl/pl/oferta/stare-miasto-kamienica-33m2-1pok-balkon-ID4qbts,Stare Miasto | Kamienica | 33m2 | 1pok | Balkon,"Stare Miasto, Stare Miasto, Kraków, małopolskie",680000.0,33.0,20606.0,0,3,1,2013.0,False,wtórny,pełna własność,do zamieszkania,150.0,elektryczne,biuro nieruchomości,False,balkon,kamienica,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1942,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-do-wykonczenia-ID4qcEy,Mieszkanie 3 - pok do wykończenia,"Stare Miasto, Stare Miasto, Kraków, małopolskie",729000.0,49.0,14878.0,4,7,3,2023.0,True,wtórny,pełna własność,do wykończenia,700.0,miejskie,biuro nieruchomości,True,None,blok,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1943,https://www.otodom.pl/pl/oferta/stare-miasto-kamienica-34m2-1pok-agh-uek-ID4pLWV,"Stare Miasto | Kamienica | 34m2 | 1pok | Agh, Uek","Stare Miasto, Stare Miasto, Kraków, małopolskie",748000.0,34.0,22000.0,2,3,1,2013.0,False,wtórny,pełna własność,do zamieszkania,200.0,elektryczne,biuro nieruchomości,False,None,kamienica,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1944,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-na-10-pietrze-ID4pXZS,Mieszkanie 3-pokojowe na 10 piętrze,"Stare Miasto, Stare Miasto, Kraków, małopolskie",780000.0,58.0,13448.0,10,10,3,1970.0,True,wtórny,pełna własność,do zamieszkania,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,wielka płyta,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1945,https://www.otodom.pl/pl/oferta/kawalerka-i-stare-miasto-i-apartamentowiec-i-mpec-ID4oCub,Kawalerka I Stare miasto I Apartamentowiec I MPEC,"Stare Miasto, Stare Miasto, Kraków, małopolskie",789000.0,29.0,27207.0,2,5,1,2013.0,False,wtórny,pełna własność,do zamieszkania,500.0,miejskie,biuro nieruchomości,True,None,apartamentowiec,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1946,https://www.otodom.pl/pl/oferta/m1-i-stare-miasto-i-apartamentowiec-i-inwestycyjne-ID4q1rr,M1 I Stare miasto I Apartamentowiec I Inwestycyjne,"Stare Miasto, Stare Miasto, Kraków, małopolskie",789000.0,29.0,27207.0,2,5,1,2013.0,False,wtórny,pełna własność,do zamieszkania,500.0,miejskie,biuro nieruchomości,True,None,apartamentowiec,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1947,https://www.otodom.pl/pl/oferta/stare-miasto-umeblowana-ladna-kawalerka-27m2-ID4oVB5,Stare Miasto Umeblowana Ładna Kawalerka 27M2,"Stare Miasto, Stare Miasto, Kraków, małopolskie",799000.0,26.19,30508.0,1,3,1,1920.0,True,wtórny,pełna własność,brak informacji,400.0,miejskie,biuro nieruchomości,False,None,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1948,https://www.otodom.pl/pl/oferta/mieszkanie-przy-cichej-ulicy-2-3-pokojowe-ID4pmOb,Mieszkanie przy cichej ulicy - 2/3 pokojowe,"Stare Miasto, Stare Miasto, Kraków, małopolskie",840000.0,43.4,19355.0,0,4,2,1937.0,False,wtórny,pełna własność,do remontu,1.0,gazowe,biuro nieruchomości,False,ogródek,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1949,https://www.otodom.pl/pl/oferta/ok-rynek-glowny-2-pokoje-ID4pWow,ok. RYNEK GŁÓWNY // 2 pokoje,"Stare Miasto, Stare Miasto, Kraków, małopolskie",850000.0,27.0,31481.0,1,3,2,2013.0,False,wtórny,pełna własność,do zamieszkania,370.0,gazowe,biuro nieruchomości,True,None,kamienica,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1950,https://www.otodom.pl/pl/oferta/stare-miasto-ul-rakowicka-33m2-2-pokoje-ID4pK9s,"Stare Miasto, ul. Rakowicka, 33m2, 2 pokoje","Rakowicka, Stare Miasto, Stare Miasto, Kraków, małopolskie",902000.0,33.0,27333.0,5,5,2,2020.0,True,wtórny,pełna własność,do zamieszkania,340.0,miejskie,biuro nieruchomości,True,balkon,apartamentowiec,cegła,"MuFo Rakowicka, 22A, Rakowicka, Osiedle Oficerskie, Grzegórzki, Kraków, województwo małopolskie, 31-510, Polska",50.0704496,19.953530233759537
1951,https://www.otodom.pl/pl/oferta/stare-miasto-44m2-2-pokoje-iv-pietro-ul-pawia-ID4plC6,"Stare Miasto, 44m2, 2 pokoje, IV piętro, ul. Pawia","Pawia, Stare Miasto, Stare Miasto, Kraków, małopolskie",1050000.0,44.0,23864.0,4,5,2,2010.0,False,wtórny,pełna własność,do zamieszkania,600.0,miejskie,biuro nieruchomości,True,balkon,apartamentowiec,cegła,"Pawia, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-154, Polska",50.0687318,19.9451594
1952,https://www.otodom.pl/pl/oferta/apartament-w-kamienicy-z-winda-w-centrum-krakowa-ID4pwj9,Apartament w kamienicy z windą w centrum Krakowa,"Stare Miasto, Stare Miasto, Kraków, małopolskie",1050000.0,72.0,14583.0,4,6,2,1936.0,False,wtórny,pełna własność,do zamieszkania,280.0,gazowe,biuro nieruchomości,True,balkon,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1953,https://www.otodom.pl/pl/oferta/mieszkanie-dla-inwestora-w-centrum-krakowa-ID4oTRw,Mieszkanie dla Inwestora w centrum Krakowa!,"Stare Miasto, Stare Miasto, Kraków, małopolskie",1099000.0,80.67,13623.0,1,4,3,2013.0,False,wtórny,pełna własność,do wykończenia,541.1313434298921,brak informacji,biuro nieruchomości,False,None,kamienica,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1954,https://www.otodom.pl/pl/oferta/inwestycja-mieszkanie-krolewska-ID4pTwy,Inwestycja mieszkanie Królewska,"Stare Miasto, Stare Miasto, Kraków, małopolskie",1190000.0,72.0,16528.0,3,4,4,1936.0,False,wtórny,pełna własność,do zamieszkania,505.0,gazowe,biuro nieruchomości,False,balkon,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1955,https://www.otodom.pl/pl/oferta/sprzedam-apartament-topolowa-odnowiona-kamienica-ID4pa43,"Sprzedam apartament, Topolowa odnowiona kamienica","Stare Miasto, Stare Miasto, Kraków, małopolskie",1297000.0,50.1,25888.0,0,3,2,2013.0,False,wtórny,pełna własność,do zamieszkania,541.1313434298921,gazowe,prywatny,False,None,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1956,https://www.otodom.pl/pl/oferta/prestizowa-lokalizacja-nowoczesne-wykonczenie-ID4q02f,"Prestiżowa lokalizacja, nowoczesne wykończenie","Stare Miasto, Stare Miasto, Kraków, małopolskie",1350000.0,47.9,28184.0,2,3,2,2013.0,False,wtórny,pełna własność,do zamieszkania,260.0,elektryczne,prywatny,True,None,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1957,https://www.otodom.pl/pl/oferta/oferuje-apartament-w-odnowionej-kamienicy-ID4pa2c,Oferuję apartament w odnowionej kamienicy,"Stare Miasto, Stare Miasto, Kraków, małopolskie",1397000.0,56.4,24770.0,0,3,2,2013.0,False,wtórny,pełna własność,do zamieszkania,541.1313434298921,gazowe,prywatny,False,balkon,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1958,https://www.otodom.pl/pl/oferta/oferta-nie-tylko-dla-inwestora-super-lokalizacja-ID4pxpg,Oferta nie tylko dla inwestora-super lokalizacja,"Stare Miasto, Stare Miasto, Kraków, małopolskie",1399000.0,79.5,17597.0,1,3,4,1906.0,False,wtórny,pełna własność,do remontu,541.1313434298921,elektryczne,biuro nieruchomości,False,None,kamienica,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1959,https://www.otodom.pl/pl/oferta/nowoczesny-apartament-z-ogrodem-kameralne-osiedle-ID4pMt9,Nowoczesny apartament z ogrodem -kameralne osiedle,"Stare Miasto, Stare Miasto, Kraków, małopolskie",1490000.0,153.0,9739.0,1,2,4,2017.0,True,wtórny,pełna własność,do zamieszkania,541.1313434298921,gazowe,biuro nieruchomości,False,"balkon, ogródek, taras",dom wolnostojący,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1960,https://www.otodom.pl/pl/oferta/stare-miasto-rynek-2-pok-60-m2-ul-slawkowska-ID4qbFE,"Stare Miasto, Rynek. 2-pok, 60 m2, ul. Sławkowska","Sławkowska, Stare Miasto, Stare Miasto, Kraków, małopolskie",1590000.0,59.0,26949.0,3,3,2,1970.0,False,wtórny,pełna własność,do zamieszkania,560.0,elektryczne,biuro nieruchomości,False,None,kamienica,brak informacji,"Sławkowska, Stare Miasto, Kraków, województwo małopolskie, 31-015, Polska",50.0655295,19.9388433
1961,https://www.otodom.pl/pl/oferta/apartament-w-prestizowej-lokalizacji-stare-miasto-ID4pLkX,Apartament W Prestiżowej Lokalizacji!Stare Miasto!,"Stare Miasto, Stare Miasto, Kraków, małopolskie",1622908.0,60.13,26990.0,2,4,3,2023.0,True,wtórny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1962,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-ul-grodzka-stare-miasto-ID4pm9a,Nowoczesne mieszkanie ul.Grodzka/Stare Miasto,"Grodzka/Stare Miasto, Stare Miasto, Stare Miasto, Kraków, małopolskie",1700000.0,32.0,53125.0,2,4,1,2024.0,True,pierwotny,pełna własność,do zamieszkania,400.0,miejskie,biuro nieruchomości,True,balkon,apartamentowiec,cegła,"Grodzka, Stare Miasto, Kraków, województwo małopolskie, 31-006, Polska",50.0596453,19.9377677
1963,https://www.otodom.pl/pl/oferta/3-pokoje-do-aranzacji-stare-miasto-jubilat-ID4oxoM,3 pokoje do aranżacji | Stare Miasto | Jubilat,"Stare Miasto, Stare Miasto, Kraków, małopolskie",1750000.0,95.0,18421.0,2,4,3,1920.0,False,wtórny,pełna własność,do wykończenia,700.0,elektryczne,biuro nieruchomości,False,balkon,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1964,https://www.otodom.pl/pl/oferta/ok-plac-kossaka-ok-zwierzyniecka-95m2-3-4-pok-ID4pk7F,"ok. Plac Kossaka/ok. Zwierzyniecka, 95m2, 3/4 pok.","Stare Miasto, Stare Miasto, Kraków, małopolskie",1750000.0,95.0,18421.0,2,4,3,1938.0,False,wtórny,pełna własność,do remontu,700.0,elektryczne,biuro nieruchomości,False,balkon,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1965,https://www.otodom.pl/pl/oferta/nowy-apartament-blisko-rynku-glownego-stare-miasto-ID4pm99,Nowy Apartament blisko Rynku Głównego/Stare Miasto,"Stare Miasto, Stare Miasto, Kraków, małopolskie",1799999.0,31.0,58064.0,2,4,1,2024.0,True,pierwotny,pełna własność,do zamieszkania,500.0,miejskie,biuro nieruchomości,True,balkon,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1966,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-150-m2-scisle-centrum-ID4nDd9,Mieszkanie inwestycyjne 150 m2 | Ścisłe Centrum |,"Stare Miasto, Stare Miasto, Kraków, małopolskie",1950000.0,150.0,13000.0,4,5,6,1929.0,False,wtórny,pełna własność,brak informacji,700.0,miejskie,biuro nieruchomości,False,balkon,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1967,https://www.otodom.pl/pl/oferta/apartament-przy-wawelu-i-centrum-kongresowym-60m2-ID4q7Cc,"Apartament przy Wawelu i Centrum Kongresowym, 60m2","Stare Miasto, Stare Miasto, Kraków, małopolskie",1995000.0,60.0,33250.0,1,5,2,2009.0,True,wtórny,pełna własność,do wykończenia,500.0,miejskie,prywatny,True,None,apartamentowiec,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1968,https://www.otodom.pl/pl/oferta/plac-matejki-3-studia-stare-miasto-inwestycyja-ID4p1Ev,Plac Matejki | 3 studia |Stare miasto |Inwestycyja,"Stare Miasto, Stare Miasto, Kraków, małopolskie",2000000.0,81.63,24501.0,1,2,3,1881.0,False,wtórny,pełna własność,do zamieszkania,200.0,elektryczne,biuro nieruchomości,False,balkon,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1969,https://www.otodom.pl/pl/oferta/unikatowa-oferta-wyjatkowe-miejsce-starego-miasta-ID4pcCf,"unikatowa oferta, wyjątkowe miejsce Starego Miasta","Stare Miasto, Stare Miasto, Kraków, małopolskie",2290000.0,80.84,28328.0,1,4,2,1938.0,True,wtórny,pełna własność,brak informacji,541.1313434298921,elektryczne,biuro nieruchomości,False,balkon,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1970,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-ul-grodzka-stare-miasto-ID4pm60,Nowe mieszkanie ul.Grodzka /Stare Miasto,"Grodzka /Stare Miasto, Stare Miasto, Stare Miasto, Kraków, małopolskie",2300000.0,44.0,52273.0,3,4,2,2024.0,True,pierwotny,pełna własność,do zamieszkania,400.0,miejskie,biuro nieruchomości,True,balkon,apartamentowiec,cegła,"Grodzka, Stare Miasto, Kraków, województwo małopolskie, 31-006, Polska",50.0596453,19.9377677
1971,https://www.otodom.pl/pl/oferta/apartament-rynek-glowny-stare-miasto-krakow-ID4mxbd,Apartament-Rynek Główny-Stare Miasto-Kraków,"Stare Miasto, Stare Miasto, Kraków, małopolskie",2600000.0,123.0,21138.0,4,4,3,2013.0,False,wtórny,pełna własność,do wykończenia,541.1313434298921,brak informacji,biuro nieruchomości,False,balkon,kamienica,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1972,https://www.otodom.pl/pl/oferta/mieszkanie-w-sercu-krakowa-ID4piqg,Mieszkanie w Sercu Krakowa,"Stare Miasto, Stare Miasto, Kraków, małopolskie",2600000.0,123.0,21138.0,4,4,3,2020.0,False,pierwotny,pełna własność,brak informacji,541.1313434298921,gazowe,biuro nieruchomości,False,balkon,kamienica,brak informacji,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1973,https://www.otodom.pl/pl/oferta/apartament-133m2-taras-10m2-ul-sw-jana-rynek-ID4oVrB,"Apartament 133m2, taras 10m2, ul. św. Jana/Rynek","św. Jana/Rynek, Stare Miasto, Stare Miasto, Kraków, małopolskie",2600000.0,132.82,19575.0,4,4,3,1850.0,False,wtórny,pełna własność,do wykończenia,541.1313434298921,brak informacji,biuro nieruchomości,False,taras,kamienica,cegła,"Kaplica pw. świętego Jana Pawła II, Jana Pawła II, Rynek, Radziszów, gmina Skawina, powiat krakowski, województwo małopolskie, 32-052, Polska",49.93829595,19.810059350000003
1974,https://www.otodom.pl/pl/oferta/slawkowska-19-apartament-przy-rynku-glownym-ID4pwAh,Sławkowska 19 - apartament przy Rynku Głównym,"Stare Miasto, Stare Miasto, Kraków, małopolskie",2799920.0,80.0,34999.0,1,3,3,1800.0,False,wtórny,pełna własność,do zamieszkania,702.0,elektryczne,prywatny,False,None,kamienica,cegła,"Stare Miasto, Kraków, województwo małopolskie, Polska",50.0614093,19.9356794
1975,https://www.otodom.pl/pl/oferta/luksusowe-mieszkanie-ul-grodzka-stare-miasto-ID4pm5Y,Luksusowe mieszkanie ul.Grodzka /Stare Miasto,"Grodzka /Stare Miasto, Stare Miasto, Stare Miasto, Kraków, małopolskie",2900000.0,50.0,58000.0,2,4,3,2024.0,True,pierwotny,pełna własność,do zamieszkania,400.0,miejskie,biuro nieruchomości,True,balkon,apartamentowiec,cegła,"Grodzka, Stare Miasto, Kraków, województwo małopolskie, 31-006, Polska",50.0596453,19.9377677
1976,https://www.otodom.pl/pl/oferta/ekskluzywne-mieszkanie-ul-grodzka-stare-miasto-ID4pm3i,Ekskluzywne mieszkanie ul.Grodzka /Stare Miasto,"Grodzka /Stare Miasto, Stare Miasto, Stare Miasto, Kraków, małopolskie",2900000.0,52.0,55769.0,2,4,2,2024.0,True,pierwotny,pełna własność,do zamieszkania,400.0,miejskie,biuro nieruchomości,True,balkon,apartamentowiec,cegła,"Grodzka, Stare Miasto, Kraków, województwo małopolskie, 31-006, Polska",50.0596453,19.9377677
